prod_id,retailer,product_name,original_number_reviews,rating
P377540,sephora,Everlasting Bronzer,90,92
prod1031050,ulta,Clear Lash Grip Strip Adhesive,90,76
xlsImpprod5120069,ulta,Saint - Sheer Lipstick,90,86
P387006,sephora,Black Charcoal Blotting Linens,90,82
P197413,sephora,L'or Radiance Concentrate With Pure Gold Make-up Base,90,78
xlsImpprod4960005,ulta,Intense I-Color Volume Mascara,90,60
P387827,sephora,Lowlight Sculpting Perfector™,90,80
xlsImpprod2960049,ulta,Eye Makeup Remover Pad,89,74
xlsImpprod5640366,ulta,Miracle Mist Hydrate & Set,89,90
P218415,sephora,POUDRE COMPACTE ÉCLAT ET MATITE - Matt & Radiant Pressed Powder,89,86
xlsImpprod560150,ulta,Lash Discovery Mini Brush Very Black Waterproof Mascara,89,84
prod2045869,ulta,Heated Mini Lash Curler,89,64
xlsImpprod6260238,ulta,ColorStay ShadowLinks,89,74
P392017,sephora,Soul Mates Blushing Bronzer,89,82
P388224,sephora,Nude On Nude Palette,89,52
xlsImpprod5440041,ulta,Twin Pack Lack 120,89,96
xlsImpprod5280439,ulta,Travel Size Original Eye Shadow Primer Potion,89,90
P379951,sephora,Double Wear Stay-In-Place Flawless Wear Concealer,89,84
P384779,sephora,Soy Conditioning Eye Makeup Remover,89,64
P398405,sephora,Frozen Berries Collection,88,94
xlsImpprod3650138,ulta,L'Absolu Rouge,88,94
P392014,sephora,Park Ave Princess Contour Palette,88,88
xlsImpprod4950059,ulta,ScandalEyes Show Off Mascara,88,44
P313028,sephora,Pro Smudge Brush #11,88,98
xlsImpprod11111076,ulta,Simply Red Lip Cream,88,86
P0732,sephora,Météorites Brush,88,84
xlsImpprod6371232,ulta,Naked Skin Ultra Definition Loose Finishing Powder,88,84
xlsImpprod5050085,ulta,All About Matt! Fixing Compact Powder,88,84
P396826,sephora,Full Of It,88,74
P379490,sephora,Perfect Truth™ CC Eye Crème Broad Spectrum SPF 15,87,80
xlsImpprod5050043,ulta,Wicked Dreams Eyeshadow Palette,87,76
xlsImpprod5120035,ulta,Correcting Primer Dark Spot Corrector,87,80
P260213,sephora,Liquid Eyeliner,87,86
P377341,sephora,Stay All Day® 10-In-One HD  Beauty Balm With Broad Spectrum SPF 30,87,68
P387690,sephora,MODSTER Manuka Honey Enriched Pigments,87,88
P397519,sephora,Love Flush Long-Lasting 16-Hour Blush,87,92
P392948,sephora,Milk Oil Conditioning Cleanser,87,70
P310424,sephora,Faux Lash Mascara,87,74
xlsImpprod2210021,ulta,Facial Trimmer,87,88
prod1210002,ulta,Dual Pencil Sharpener,87,82
xlsImpprod6340326,ulta,Colour Riche Extraordinaire Lip Color,87,86
7199,mac,Mineralize Foundation,87,88
P377614,sephora,Prime Time™ Neutralizing Foundation Primer,87,76
P122750,sephora,Soft-Pressed Powder Blusher,86,84
P392431,sephora,Paint Wash Liquid Lip Colour,86,78
P129704,sephora,Parad'Eyes Fluid Eye Liner,86,78
P269020,sephora,One Step Complexion Brush #33,86,94
P390965,sephora,Two of a Kind™ - Mistress & Hooligan,86,74
xlsImpprod2900045,ulta,All Eyes On Me Mascara,86,74
xlsImpprod4160113,ulta,I Love Extreme-Volume Mascara,86,80
P386617,sephora,Dramatic Line 24HR Felt Eyeliner,86,64
P382102,sephora,Translucents,86,82
P389198,sephora,Majorette,86,86
301,mac,Blot Powder / Pressed,86,92
P286605,sephora,Gelée D'Interdit Smoothing Gloss Balm Crystal Shine,86,78
xlsImpprod4350425,ulta,Perfecting Foundation,85,78
xlsImpprod2890011,ulta,Herbal Foundation Primer,85,84
15746,mac,Prep + Prime Highlighter,85,90
xlsImpprod560258,ulta,CoverTox Ten 50 Wrinkle Therapy Face Powder,85,84
VP12554,ulta,Precision Liquid Eyeliner,85,68
xlsImpprod11201047,ulta,Beauty Expert Darlings,85,88
xlsImpprod3040063,ulta,Shadow & Liner Herbal Crayon,85,70
xlsImpprod2890021,ulta,Plump 'N' Shine Lip Gloss,85,68
P377340,sephora,Stay All Day® 10-In-One HD Bronzing Beauty Balm With Broad Spectrum SPF 30,85,78
xlsImpprod10291006,ulta,Runway Eyeshadow Glamour Palette,84,78
P385235,sephora,Outrageous Volume Dramatic Volume Waterproof,84,62
prod2116560,ulta,Power Eyelash Curler,84,82
xlsImpprod10821088,ulta,Twice The Sex Duo,84,82
xlsImpprod3650130,ulta,Color Design Sensational Effects Lipcolor - Matte,84,92
xlsImpprod6330311,ulta,Stay All Day Vinyl Lip Gloss,84,78
P379540,sephora,Classic Setting Powder Brush #53,84,54
xlsImpprod510156,ulta,Mineral Bronzer,84,82
P313038,sephora,Pro Gel Liner Brush #26,84,66
P381702,sephora,Airflash CC Primer - Radiance Booster Color Correcting Primer,84,76
P385902,sephora,Press Pods,84,50
P379533,sephora,Classic Crease Shadow Brush #73,84,86
xlsImpprod2570083,ulta,Hydro Prime,84,74
xlsImpprod2580043,ulta,Lid + Lash Wash,84,84
P393427,sephora,MASCARA VOLUME EFFET FAUX CILS - Luxurious Mascara,84,80
P296029,sephora,DiorShow Liner Waterproof,84,76
P313007,sephora,Pro Flawless Light Powder Brush #50,84,94
P391913,sephora,Desire Me Cheek Set: Inspired by the movie <i>Fifty Shades of Grey</i>,83,76
P183916,sephora,Lip Liner,83,92
xlsImpprod4320147,ulta,Reflections LED Lighted Collection Mirror,83,76
xlsImpprod6320748,ulta,Shadow Softies by Intense i-Color,83,56
xlsImpprod11061152,ulta,Airbrush Blending Crease Brush #105,83,94
xlsImpprod5840062,ulta,Party Proof Liquid Eyeliner,83,76
xlsImpprod11831013,ulta,Bold Metals 301 Flat Contour Brush,83,92
xlsImpprod2960167,ulta,My Biggest Lashes Big Lash Effect Mascara,83,80
P270567,sephora,Metallic Eye Shadow,83,92
P376220,sephora,V7 Beauty Balm,83,74
P386175,sephora,Rio Night Waterproof Gel Eyeliner,83,76
P378148,sephora,Creamy Matte Lip Color,82,84
xlsImpprod11061198,ulta,Your Beautiful Basics Airbrush 101 5 Pc Getting Started Brush Set,82,92
P310208,sephora,Ombre 5-Piece Nail Polish Sets,82,66
xlsImpprod560316,ulta,Travel Brush Set,82,68
prod2094083,ulta,bareMinerals Maximum Coverage Concealer Brush,82,90
7346,ulta,Luxury Moisturizing Lipstick,82,84
xlsImpprod12011209,ulta,Matte Liquid Liner,82,86
P313032,sephora,Pro Blending Brush #27,82,90
xlsImpprod5540013,ulta,Visible Lift CC Cream,82,52
P267817,sephora,Refining Makeup Primer SPF 21,82,86
xlsImpprod2500115,ulta,Magic Ink,82,76
P386652,sephora,Aqua Smoky Extravagant Waterproof Mascara,81,58
P393514,sephora,Sugar Rosé Extreme Lip Treatment SPF 15,81,78
xlsImpprod10521187,ulta,Angel Veil Skin Perfecting Primer,81,76
xlsImpprod4960001,ulta,Smart Shade Mousse Makeup,81,84
xlsImpprod2270007,ulta,Oval Mirror 8x,81,86
xlsImpprod12331029,ulta,Afterglow Long Wear Blush,81,98
P393662,sephora,Ultimate Coverage Concealing Crème,81,84
P389184,sephora,On The Rocks Always Sharp Liner Set,81,82
P390646,sephora,Rouge Baume,81,86
P375980,sephora,Eye Tint,81,84
xlsImpprod4950051,ulta,ScandalEyes Eyeshadow Stick,81,80
P313015,sephora,Pro Bronzer Brush #48,81,94
35126,mac,Pro Longwear Nourishing Waterproof Foundation,81,86
xlsImpprod6500604,ulta,Weightless Lipstick,80,80
P381143,sephora,Locked & Coated™ Waterproof Lash Topcoat,80,82
xlsImpprod3510055,ulta,Chachatint,80,82
xlsImpprod5930018,ulta,Lip Plumping Shimmer Gloss,80,68
P395371,sephora,Shade + Light Eye Contour Brush,80,94
P313024,sephora,Pro Crease Brush #10,80,90
xlsImpprod4950063,ulta,Photo Ready Primer + Eyeshadow,80,86
P313018,sephora,Pro Precision Blush Brush #73,80,80
xlsImpprod3400079,ulta,Sun Club Matt Bronzing Powder,80,84
P312405,sephora,MASCARA VOLUME EFFET FAUX CILS Waterproof Luxurious Mascara,80,80
P385745,sephora,Ombre Couture Cream Eyeshadow,80,82
xlsImpprod6340324,ulta,Voluminous Butterfly Waterproof Mascara,80,80
xlsImpprod641133,ulta,Instant Cheekbones Contouring Blush,79,82
P397423,sephora,#SHAPEMATTERS PALETTE,79,84
P218428,sephora,SOIN PINCEAU ÉCLAT INSTANTANÉ - Top Secrets Flash Radiance Skincare Brush,79,86
xlsImpprod10881158,ulta,Dream Wonder Fluid-Touch Foundation,79,80
xlsImpprod560312,ulta,Retractable Powder Brush,79,74
P387957,sephora,Twice The Sex Mascara Duo,79,84
P283920,sephora,Love Balm™,79,82
P100613,sephora,Double Ended Precision Brush,79,92
xlsImpprod6380175,ulta,Mineral Stick Foundation,79,76
P270582,sephora,Extreme Party Mascara,79,80
P392010,sephora,Burst Of Energy Skintuitive Lip Set,78,76
xlsImpprod560310,ulta,Petite Stand Up Face Brush,78,66
P393509,sephora,Show Curl XL Lash Curler,78,74
P382582,sephora,Stay All Day® Prime & Anti Shine Balm,78,64
xlsImpprod11851109,ulta,Full Lash Bloom Mascara,78,72
xlsImpprod3330145,ulta,Meltdown Makeup Remover,78,82
xlsImpprod4040041,ulta,Intense I-Color Shimmer Eyeshadow,78,84
xlsImpprod5120039,ulta,Correcting Primer Prep & Perfect,78,88
P379530,sephora,Classic Must Have Angled Blush Brush #50,78,72
772,mac,187 Duo Fibre Face Brush,78,84
xlsImpprod641125,ulta,Advanced Radiance Age-Defying Pressed Powder,78,84
P379534,sephora,Classic Must Have Angled Liner Brush #90,78,72
xlsImpprod560244,ulta,Conceal Rx Physicians Strength Concealer,78,64
xlsImpprod3350133,ulta,Remove It Makeup Remover,77,74
xlsImpprod6340310,ulta,Color Sensational The Buffs Lip Color,77,86
xlsImpprod12331019,ulta,Double Ego Dual Ended Eye Liner,77,66
xlsImpprod3560047,ulta,Ultra Conditioning Lip Balm,77,78
P392346,sephora,Photo Filter Powder Foundation,77,76
P382427,sephora,108 Large Foundation Brush,77,94
P395670,sephora,The Little Black Book of Bronzers,77,94
xlsImpprod6380083,ulta,ScandalEyes Retroglam Mascara,77,68
xlsImpprod4320133,ulta,Black Touch Control Lighted Makeup Mirror,77,78
P384921,sephora,The Conceal - Full Cover Correcting Brush No. 14,77,98
P377373,sephora,Colorful Eyeshadow Custom Palette Case,77,86
P386808,sephora,"Love, Dolly™ Limited Edition Full-Bodied™ Lipstick",77,84
xlsImpprod2960127,ulta,Smart Shade Concealer,77,72
P384885,sephora,Natural Resources: Everyday Eye brush set,77,80
323,mac,Eye Kohl,77,86
xlsImpprod3000247,ulta,Multiplex 3D Lashes Volumizing and Thickening Mascara,77,78
P391717,sephora,Beauty Closet,76,84
P270574,sephora,Blush Brush,76,92
P393503,sephora,Try It Kit,76,78
P388701,sephora,Blemish Treatment Concealer,76,80
P395676,sephora,Dong Gong Minn Brow Maker,76,84
P374826,sephora,Silicone Free Foundation Primer,76,68
xlsImpprod5770301,ulta,Heavenly Luxe Dual Airbrush Foundation/Concealer Brush,76,92
xlsImpprod6320479,ulta,TruBlend Liquid Makeup,76,84
P387507,sephora,Super smoothing lip butter,76,88
xlsImpprod11551001,ulta,Wicked Lippie,76,88
xlsImpprod4141573,ulta,Le Chick Flick Boudoir Mascara,76,62
P389518,sephora,Black Honey Beauty,76,90
xlsImpprod1380044,ulta,Online Only HD Picture Perfect Concealer,76,92
P388933,sephora,Argan Infinity Lip and Cheek Creamy Oil Duo,76,70
xlsImpprod3490161,ulta,Visible Lift Serum Absolute Concealer SPF 17,76,86
xlsImpprod10721043,ulta,Voluminous Waterproof Miss Manga,76,68
17377,mac,Prep + Prime BB Beauty Balm SPF 35,76,80
P380703,sephora,Style Eye-Con No.3 - Plush Shadow,75,80
xlsImpprod1000068,ulta,TANtalizer Baked Bronzer,75,88
P297300,sephora,Jewel Eye Shadow,75,82
P257311,sephora,Sheer Matifying Compact SPF 22,75,88
476,mac,Powerpoint Eye Pencil,75,78
7318,ulta,Individuals - Flare Short Black,75,84
prod1901705,ulta,Point Tweezer,75,74
xlsImpprod10991343,ulta,Soul Mattes Palette,75,92
xlsImpprod11771045,ulta,Better Than False Lashes Extreme!,75,70
P396407,sephora,Artist Palette Volume 2 – Artistic,75,94
xlsImpprod6380101,ulta,Mini Essentials Make Up Brush Set,75,90
P382249,sephora,MODSTER Smooth Ride Supercharged Eyeliner,75,84
xlsImpprod10881224,ulta,Proof It Eyeshadow Primer Transparent,75,86
xlsImpprod2830017,ulta,Line Express Eyeliner,75,80
P379985,sephora,Hydra-Smooth Lip Color,75,78
xlsImpprod2150046,ulta,Blotting Paper 50 Ct,75,76
P379128,sephora,Blotting Powder Perfector™,74,88
P99808,sephora,Glam On The Go,74,88
xlsImpprod2110067,ulta,Borderline Anti-Feathering Lip Pencil,74,82
xlsImpprod6380091,ulta,Pure Complexion Facial Sponge - Deep Cleansing,74,88
1362,ulta,Concealer Stick,74,82
P389829,sephora,Digital World Lip Pencil Coffret,74,88
P377383,sephora,Fringe Benefits Lashes,74,78
P385237,sephora,Full Action Waterproof Extreme Effect Mascara,74,58
P388534,sephora,DELUXE Cheek Stain - Energy,74,70
xlsImpprod4141571,ulta,Faux Lashes Boudoir Mascara,74,38
xlsImpprod12911001,ulta,Liquid Suede Cream Lipstick,74,78
421,ulta,One Coat Nourishing Waterproof Mascara-Thickening,73,64
P378213,sephora,The Foundation Perfect Matte Liquid Foundation Broad Spectrum SPF 20,73,86
P379569,sephora,A Step Ahead Foot Smoother,73,90
xlsImpprod10141122,ulta,Travel Size Anti-Aging Eye Shadow Primer Potion,73,86
xlsImpprod2890017,ulta,Eye Inks Eyeliner,73,66
xlsImpprod2380053,ulta,Shimmer Strips Custom Eye Enhancing Shadow and Liner,73,82
xlsImpprod11911125,ulta,Sheer Revolution Lipstick,73,92
P392603,sephora,Double Wear Maximum Cover,73,80
P306907,sephora,Fabulips™ Sugar Lip Scrub,73,74
xlsImpprod4680031,ulta,Heated Lash Curler,73,52
P378904,sephora,Perfect Hydrating BB Cream Broad Spectrum SPF 35 Sunscreen,73,84
P387588,sephora,Bulletproof 24 Hour Eyeliner,73,80
xlsImpprod3650090,ulta,Definicils Mascara,73,90
xlsImpprod4120001,ulta,Katy Perry Eyelashes- Sweetie Pie,73,80
P398112,sephora,Customizable Eyeshadow Bar Palette,73,92
xlsImpprod4180799,ulta,Kind To Eyes Eye Make-Up Remover,73,72
P379207,sephora,IT Palette - Smoky,73,56
P379030,sephora,Baked Blush Bronze Compact,73,92
xlsImpprod4760621,ulta,Stroke of Midnight Faux Lash Look Extra Volume Mascara,72,82
P393655,sephora,"NARSissist Blush, Contour, And Lip Palette",72,84
xlsImpprod3190259,ulta,Natural Lash - Black 109,72,88
P398371,sephora,Camera Ready BB Water Broad Spectrum SPF 30,72,84
xlsImpprod2940193,ulta,Smart Shade Balance Pressed Powder,72,78
P393411,sephora,Lip Maestro,72,88
P376615,sephora,Illuminating Setting Powder,72,86
P310309,sephora,Precision Nail Clipper Set,72,66
xlsImpprod4160121,ulta,Liquid Waterproof Eyeliner,72,82
P382027,sephora,Hope In A Jar® A To Z Cream Broad Spectrum SPF 20 Sunscreen Complexion Perfecting BB Cream,72,84
xlsImpprod11921015,ulta,Eye Shadow Primer,72,86
P309705,sephora,Intensifying Long-Wear Mascara,72,88
xlsImpprod1380016,ulta,Online Only TexasLash Mascara,72,62
xlsImpprod2730183,ulta,CG Smoothers Concealer,71,82
P388014,sephora,Perfectionist Youth-Infusing Makeup Broad Spectrum SPF 25,71,82
xlsImpprod11061190,ulta,Your Must Have Airbrush Travel Set,71,92
xlsImpprod11851131,ulta,FaceStudio Master Conceal,71,80
P388526,sephora,Mile High Mascara,71,86
xlsImpprod12371019,ulta,Miracle Cushion Liquid Cushion Compact,71,86
10160,mac,Superslick Liquid Eye Liner,71,72
xlsImpprod5140085,ulta,Age Perfect BB Cream SPF 20 - Light/Medium,71,62
P395922,sephora,Aqua Glow Watercolor Blush,71,84
xlsImpprod5120045,ulta,Take Cover Anti-Aging Foundation SPF 20,71,86
xlsImpprod11861091,ulta,Big & Loud Lash Primer,71,58
P376796,sephora,Bronzing Skin Perfector®,71,90
xlsImpprod11791037,ulta,PhotoReady Airbrush Effect Makeup,70,60
VP11343,ulta,Universal Marble Powder in Pink,70,88
P302921,sephora,Maracuja Blush & Glow,70,78
xlsImpprod4120003,ulta,Katy Perry Eyelashes- Oh Honey!,70,88
xlsImpprod5120033,ulta,Correcting Primer Redness Reducer,70,82
prod2124535,ulta,Quick Change Brush Cleaner,70,88
P387958,sephora,And God Created The Woman Eye Kit,70,88
P384062,sephora,Beauty Genius Clear Waterproofing Gel,70,84
P193248,sephora,Finishing Brush No. 7,70,96
xlsImpprod2110041,ulta,Reflections Light Mirror 10x/1x,70,80
P173629,sephora,Instant Eye And Lip Makeup Remover,70,92
xlsImpprod5420011,ulta,Super Lustrous Lipgloss,69,78
P393986,sephora,The Perfectionist: Airbrush Sponge,69,80
P374811,sephora,gelshine™ Gel Colour Removal Kit,69,78
P386816,sephora,Diorshow Iconic Overcurl Waterproof Mascara,69,78
xlsImpprod5410021,ulta,Face SPF 20,69,86
P377528,sephora,Pro Flawless Bronzer Brush #46,69,96
xlsImpprod4270201,ulta,Eye Liner Marker,69,66
xlsImpprod5560097,ulta,Airbuki Bamboo Powder Foundation Brush,69,90
xlsImpprod6430321,ulta,BB Body Perfecting Skin Cream,69,78
prod2081019,ulta,Great Lash Blackest Black Mascara - Curved Brush,69,84
xlsImpprod6330313,ulta,Magnificent Metals Foil Finish Eye Shadow,69,70
P379099,sephora,Noir Couture 4 in 1 Waterproof Mascara,69,70
xlsImpprod5320041,ulta,bareMinerals Marvelous Moxie Lip Liner,69,82
xlsImpprod4270213,ulta,Lip Gloss,69,84
xlsImpprod4540075,ulta,Super Fine Eyeliner Pen,69,76
P381168,sephora,Shadow Insurance Champagne Eye Shadow Primer,69,88
xlsImpprod560336,ulta,Petite Tweeze Set with Color Case,69,84
810,ulta,Great Lash Washable Volumizing Mascara,69,84
xlsImpprod5710323,ulta,BADgal Lash Mascara Mini,69,74
xlsImpprod550096,ulta,Strip Lash Starter Kit,69,86
P313023,sephora,Pro Fan Brush #65,69,76
P391794,sephora,Dermaclear™ Micro Water,68,90
xlsImpprod4141551,ulta,Collection Noir Matte Black Liner,68,72
xlsImpprod11061226,ulta,Outlast All Day Lipcolor,68,80
xlsImpprod3190145,ulta,Naturalites Eyelashes DL 205,68,86
xlsImpprod4710049,ulta,Oil Blotting Papers 150 Ct,68,68
P378619,sephora,Bronzed & Poreless Poreless Pore Perfecting Bronzer,68,84
prod370008,ulta,TANtalizer Body Bronzing Luminizer,68,84
xlsImpprod4270187,ulta,Water Fresh Face Makeup SPF 15,68,70
xlsImpprod4480059,ulta,bareMinerals Instant Waterproof Eye Makeup Remover,68,82
xlsImpprod5870114,ulta,Heavy Metal Glitter Eye Liner,68,94
xlsImpprod6380177,ulta,Primal Colors Pressed Pigments Facepowder,68,84
xlsImpprod2910081,ulta,Baked Eyeshadow Trio,68,80
xlsImpprod4180657,ulta,Clean & Mild Makeup Remover Cloths 20 Ct,68,74
P379828,sephora,Color Adapt Gloss,68,88
P305416,sephora,Poudre Bonne Mine Healthy Glow Powder,68,88
xlsImpprod11111074,ulta,Simply Nude Lip Cream,68,76
xlsImpprod6380013,ulta,Youthful Wear Cosmeceutical Youth-Boosting Spotless Foundation SPF 15,68,66
xlsImpprod6340302,ulta,Expert Wear Eyeshadow Quad,68,80
P387891,sephora,Brush On Adhesive,68,88
xlsImpprod4090123,ulta,Shimmer Strips Custom Eye Enhancing Eyeliner Trio Universal Looks Collection,67,90
xlsImpprod3160365,ulta,Forever Your Curls Perming Mascara,67,56
P384727,sephora,Lasting Line Long-Wearing Eyeliner,67,72
xlsImpprod5960592,ulta,Luminous Foundation,67,86
xlsImpprod4710041,ulta,Oval Blending Sponge,67,80
P388949,sephora,Concealer Pencil,67,80
prod2107520,ulta,Sheer Highlighting Blush,67,80
xlsImpprod4070041,ulta,Studio Secrets Magic Lumi Highlighter,67,76
xlsImpprod3660009,ulta,Waterproof Eye Spackle,67,88
P393460,sephora,Fine Line: Waterproof 24 HR Fine Liner,67,76
xlsImpprod12191267,ulta,Color Riche La Palette Nude 1,67,86
xlsImpprod2240033,ulta,Matte Maker,67,92
P294102,sephora,Shimmering Cream Eye Color,67,84
xlsImpprod4950075,ulta,Intense I-Color Bold Nudes Eyeshadow,67,78
xlsImpprod560288,ulta,11 Piece Beauty Makeover Essentials,67,76
P313022,sephora,Pro Kabuki Brush #43,67,96
P292404,sephora,Halo Highlighting Wand,67,78
xlsImpprod550098,ulta,Modlash Strip Lash - 53 Black,67,92
P393955,sephora,The Sculpting Powder,67,88
xlsImpprod6380181,ulta,The Adorable Shadow Palette,67,74
P270550,sephora,Everything Mascara,67,82
P388940,sephora,Tres Chic Park Avenue Princess Contour Palette,67,86
P396713,sephora,Bronze Bares All,67,96
P398401,sephora,Opal Crème Lipstick,67,94
23759,mac,In Extreme Dimension Lash,67,84
P397032,sephora,Ultra Shine Lip Gloss,66,82
xlsImpprod4610101,ulta,Liquid Chisel Brush,66,60
xlsImpprod6340318,ulta,Master Glaze Glistening Blush Stick,66,88
P378342,sephora,Gentle Cleansing Wipes,66,70
xlsImpprod10881140,ulta,Moisture Renew Lipstick,66,86
364,mac,Strobe Cream,66,90
xlsImpprod5260003,ulta,De-Slick Mattifying Powder,66,90
P390108,sephora,Lip Artist Palette,66,66
P381031,sephora,Lashes To Die For™ Turbo Nighttime Eyelash Treatment,66,72
xlsImpprod12191269,ulta,Color Riche La Palette Nude 2,66,86
xlsImpprod5770299,ulta,Heavenly Luxe Flat Top Buffing Foundation Brush,66,98
P393403,sephora,Maestro Fusion Makeup Octinoxate Sunscreen SPF 15,66,88
305,mac,Brow Set,66,88
13623,mac,False Lashes,65,84
341,mac,Liquid Eye Liner,65,66
30734,mac,Mineralize Skinfinish Natural,65,92
P375911,sephora,Glamour To Go Spun Sugar Edition,65,80
P295201,sephora,Repairwear Laser Focus SPF 15 Foundation,65,82
xlsImpprod11861077,ulta,Brow Stylist Plumper Brow Gel Mascara,65,76
316,mac,Cream Colour Base,65,92
xlsImpprod5020091,ulta,Super BB All-In-1 Beauty Balm Powder,65,76
xlsImpprod3430079,ulta,Grow Luscious Plumping Mascara,65,74
xlsImpprod1380034,ulta,Online Only Reverse Lip Liner,65,84
xlsImpprod6380015,ulta,Super CC Correct + Conceal + Cover Cream SPF 30,65,82
xlsImpprod4650051,ulta,No7 Beautiful Skin Oil-Free Eye Makeup Remover,65,56
xlsImpprod6371220,ulta,Love Me Dew Moisturizing Lip Crayon,65,94
xlsImpprod11061116,ulta,Live Beauty Fully All Over Powder Brush #211,65,98
xlsImpprod11851143,ulta,Fit Me Matte + Porless Powder,65,84
P387708,sephora,Les Mini Prismes,65,76
P308018,sephora,All Over Shimmer Liquid Luminizer,65,84
xlsImpprod3990037,ulta,Hervana,65,92
P393183,sephora,#Tfnofilter Selfie Powders,65,68
